Date,High,Low,Adj Close,Open,Volume,Close,Interest,Currency,Inflation,Day,Month
2021-01-06,267.75,260.01001,263.309998,262,24354100,263.309998,1.08,0.7334414,1.4,6,1
2021-01-07,271.609985,264.779999,268.73999,265.899994,15789800,268.73999,1.08,0.7334414,1.4,7,1
2021-01-08,268.950012,263.179993,267.570007,268.309998,18528300,267.570007,1.08,0.7334414,1.4,8,1
2021-01-11,263.470001,255.899994,256.839996,260.480011,30412300,256.839996,1.08,0.7334414,1.4,11,1
2021-01-12,259.720001,250.300003,251.089996,256.630005,26383500,251.089996,1.08,0.7334414,1.4,12,1
2021-01-13,253.949997,249.199997,251.639999,251.550003,19528900,251.639999,1.08,0.7334414,1.4,13,1
2021-01-14,255.029999,244.610001,245.639999,253.399994,29739400,245.639999,1.08,0.7334414,1.4,14,1
2021-01-15,253.860001,247.160004,251.360001,247.899994,24942900,251.360001,1.08,0.7334414,1.4,15,1
2021-01-19,262.200012,252.720001,261.100006,256.899994,28028500,261.100006,1.08,0.7334414,1.4,19,1
2021-01-20,270.320007,263.600006,267.480011,268.929993,25199900,267.480011,1.08,0.7334414,1.4,20,1
2021-01-21,273.600006,267.48999,272.869995,269.26001,20838700,272.869995,1.08,0.7334414,1.4,21,1
2021-01-22,278.470001,272,274.5,272.01001,21954000,274.5,1.08,0.7334414,1.4,22,1
2021-01-25,280.100006,271.51001,278.01001,278.140015,19087000,278.01001,1.08,0.7334414,1.4,25,1
2021-01-26,285.390015,277.809998,282.049988,278.140015,19373600,282.049988,1.08,0.7334414,1.4,26,1
2021-01-27,283.450012,268.119995,272.140015,282.529999,35346200,272.140015,1.08,0.7334414,1.4,27,1
2021-01-28,286.790009,264.700012,265,277.179993,37758800,265,1.08,0.7334414,1.4,28,1
2021-01-29,266.559998,254.850006,258.329987,265.299988,30389500,258.329987,1.08,0.7334414,1.4,29,1
2021-02-01,264.170013,254.910004,262.01001,259.519989,22914300,262.01001,1.26,0.7210915,1.7,1,2
2021-02-02,268.850006,263.269989,267.079987,264,17320800,267.079987,1.26,0.7210915,1.7,2,2
2021-02-03,269.200012,263.839996,266.649994,265.619995,14223400,266.649994,1.26,0.7210915,1.7,3,2
2021-02-04,268.160004,264,266.48999,267.01001,16060000,266.48999,1.26,0.7210915,1.7,4,2
2021-02-05,269.170013,265.670013,268.100006,266.799988,12454400,268.100006,1.26,0.7210915,1.7,5,2
2021-02-08,269.859985,265,266.579987,268.75,13755200,266.579987,1.26,0.7210915,1.7,8,2
2021-02-09,273.390015,265.75,269.450012,266.440002,14613400,269.450012,1.26,0.7210915,1.7,9,2
2021-02-10,273.799988,267.720001,271.869995,272.450012,14687200,271.869995,1.26,0.7210915,1.7,10,2
2021-02-11,273.579987,268.48999,270.390015,271.890015,12828600,270.390015,1.26,0.7210915,1.7,11,2
2021-02-12,271.179993,268.339996,270.5,270.519989,9097600,270.5,1.26,0.7210915,1.7,12,2
2021-02-16,276.600006,270.049988,273.970001,270.799988,15417200,273.970001,1.26,0.7210915,1.7,16,2
2021-02-17,273.970001,269.579987,273.570007,271.23999,12763200,273.570007,1.26,0.7210915,1.7,17,2
2021-02-18,271.950012,266.029999,269.390015,269.570007,15249100,269.390015,1.26,0.7210915,1.7,18,2
2021-02-19,270.269989,260.149994,261.559998,269.859985,25622600,261.559998,1.26,0.7210915,1.7,19,2
2021-02-22,263.070007,257.529999,260.329987,257.950012,17434900,260.329987,1.26,0.7210915,1.7,22,2
2021-02-23,267.459991,254.960007,265.859985,259.5,21924600,265.859985,1.26,0.7210915,1.7,23,2
2021-02-24,266.380005,258.390015,264.309998,262.329987,15736100,264.309998,1.26,0.7210915,1.7,24,2
2021-02-25,266.940002,254.039993,254.690002,262.299988,19053100,254.690002,1.26,0.7210915,1.7,25,2
2021-02-26,265.549988,256.470001,257.619995,256.470001,26619500,257.619995,1.26,0.7210915,1.7,26,2
2021-03-01,266.649994,257.899994,264.910004,260.820007,22157300,264.910004,1.61,0.7215787,2.6,1,3
2021-03-02,266.709991,258.649994,259,265.779999,15191700,259,1.61,0.7215787,2.6,2,3
2021-03-03,260.98999,255.100006,255.410004,260.290009,15513500,255.410004,1.61,0.7215787,2.6,3,3
2021-03-04,266.48999,253.5,257.640015,256.470001,31626500,257.640015,1.61,0.7215787,2.6,4,3
2021-03-05,265.450012,255.610001,264.279999,260.670013,26820100,264.279999,1.61,0.7215787,2.6,5,3
2021-03-08,265.579987,255.050003,255.309998,265.549988,18391800,255.309998,1.61,0.7215787,2.6,8,3
2021-03-09,268.529999,259.809998,265.73999,261.179993,22039700,265.73999,1.61,0.7215787,2.6,9,3
2021-03-10,268.970001,262.869995,264.899994,268.640015,14210300,264.899994,1.61,0.7215787,2.6,10,3
2021-03-11,277.899994,267.820007,273.880005,268.109985,21834000,273.880005,1.61,0.7215787,2.6,11,3
2021-03-12,269.73999,264.019989,268.399994,269.140015,20600200,268.399994,1.61,0.7215787,2.6,12,3
2021-03-15,275.959991,268.5,273.75,269.079987,16844800,273.75,1.61,0.7215787,2.6,15,3
2021-03-16,282.140015,274.799988,279.279999,276.079987,22437700,279.279999,1.61,0.7215787,2.6,16,3
2021-03-17,286.230011,275.410004,284.01001,275.709991,21315000,284.01001,1.61,0.7215787,2.6,17,3
2021-03-18,285.190002,278.279999,278.619995,279.869995,18728300,278.619995,1.61,0.7215787,2.6,18,3
2021-03-19,292.799988,281.200012,290.109985,281.220001,38930500,290.109985,1.61,0.7215787,2.6,19,3
2021-03-22,299.709991,286.75,293.540009,290.450012,28273100,293.540009,1.61,0.7215787,2.6,22,3
2021-03-23,298,289.809998,290.630005,293.149994,23000900,290.630005,1.61,0.7215787,2.6,23,3
2021-03-24,291.720001,281.160004,282.140015,291,18675000,282.140015,1.61,0.7215787,2.6,24,3
2021-03-25,288.059998,277.75,278.73999,280.980011,24505600,278.73999,1.61,0.7215787,2.6,25,3
2021-03-26,284.5,277.769989,283.019989,278.299988,17629200,283.019989,1.61,0.7215787,2.6,26,3
2021-03-29,293.179993,284.700012,290.820007,285.769989,21718800,290.820007,1.61,0.7215787,2.6,29,3
2021-03-30,292.470001,286.700012,288,289.829987,17474500,288,1.61,0.7215787,2.6,30,3
2021-03-31,296.5,288.609985,294.529999,289.98999,19498200,294.529999,1.61,0.7215787,2.6,31,3
2021-04-01,302.399994,296.600006,298.660004,298.399994,17616000,298.660004,1.64,0.7223577,4.2,1,4
2021-04-05,310.769989,300.679993,308.910004,300.890015,28237000,308.910004,1.64,0.7223577,4.2,5,4
2021-04-06,311.350006,305.25,306.26001,308.839996,17335200,306.26001,1.64,0.7223577,4.2,6,4
2021-04-07,314.25,305.5,313.089996,306.339996,22855200,313.089996,1.64,0.7223577,4.2,7,4
2021-04-08,315.880005,310.049988,313.019989,314.850006,20894100,313.019989,1.64,0.7223577,4.2,8,4
2021-04-09,314.73999,310.329987,312.459991,311.399994,15988600,312.459991,1.64,0.7223577,4.2,9,4
2021-04-12,312.149994,307.929993,311.540009,311.049988,10881900,311.540009,1.64,0.7223577,4.2,12,4
2021-04-13,314.429993,309.320007,309.76001,312.209991,14036900,309.76001,1.64,0.7223577,4.2,13,4
2021-04-14,308.029999,301.950012,302.820007,307.299988,17421400,302.820007,1.64,0.7223577,4.2,14,4
2021-04-15,310.140015,304.100006,307.820007,306.339996,14558300,307.820007,1.64,0.7223577,4.2,15,4
2021-04-16,308.950012,304.609985,306.179993,308.170013,13059200,306.179993,1.64,0.7223577,4.2,16,4
2021-04-19,307.700012,300.559998,302.23999,305.01001,14553500,302.23999,1.64,0.7223577,4.2,19,4
2021-04-20,305.100006,297.209991,302.649994,301.98999,16796400,302.649994,1.64,0.7223577,4.2,20,4
2021-04-21,301.980011,297.390015,301.470001,301.950012,14863500,301.470001,1.64,0.7223577,4.2,21,4
2021-04-22,302.920013,296.040009,296.519989,301.329987,16375400,296.519989,1.64,0.7223577,4.2,22,4
2021-04-23,302.589996,297.149994,301.130005,298.76001,17536800,301.130005,1.64,0.7223577,4.2,23,4
2021-04-26,305.799988,301.559998,303.040009,303.339996,16172600,303.040009,1.64,0.7223577,4.2,26,4
2021-04-27,305.339996,301.109985,303.570007,304.279999,15309300,303.570007,1.64,0.7223577,4.2,27,4
2021-04-28,310.920013,305.369995,307.100006,307.359985,33907200,307.100006,1.64,0.7223577,4.2,28,4
2021-04-29,331.809998,321.609985,329.51001,330.119995,56526800,329.51001,1.64,0.7223577,4.2,29,4
2021-04-30,329.820007,324.5,325.079987,326.140015,26332400,325.079987,1.64,0.7223577,4.2,30,4
2021-05-03,328.549988,321.839996,322.579987,326.170013,18719500,322.579987,1.62,0.7097371,5,3,5
2021-05-04,322.190002,313.119995,318.359985,320.019989,24032600,318.359985,1.62,0.7097371,5,4,5
2021-05-05,321.059998,314.48999,315.019989,318.190002,15577600,315.019989,1.62,0.7097371,5,5,5
2021-05-06,320.23999,313.269989,320.019989,314.519989,19012200,320.019989,1.62,0.7097371,5,6,5
2021-05-07,322.940002,318.75,319.079987,322.380005,15916700,319.079987,1.62,0.7097371,5,7,5
2021-05-10,314.579987,304.829987,305.970001,314.350006,24239200,305.970001,1.62,0.7097371,5,10,5
2021-05-11,306.839996,299.690002,306.529999,300.75,18920100,306.529999,1.62,0.7097371,5,11,5
2021-05-12,304.959991,298.190002,302.549988,301.130005,24645500,302.549988,1.62,0.7097371,5,12,5
2021-05-13,308.859985,302.769989,305.26001,306.079987,18079200,305.26001,1.62,0.7097371,5,13,5
2021-05-14,316.850006,309.079987,315.940002,309.540009,19245700,315.940002,1.62,0.7097371,5,14,5
2021-05-17,315.679993,311.579987,315.459991,313.549988,15401300,315.459991,1.62,0.7097371,5,17,5
2021-05-18,316.5,309.809998,309.959991,315.589996,14522400,309.959991,1.62,0.7097371,5,18,5
2021-05-19,314.660004,303.570007,313.589996,304.190002,19106200,313.589996,1.62,0.7097371,5,19,5
2021-05-20,319.25,313.160004,318.609985,313.579987,17320200,318.609985,1.62,0.7097371,5,20,5
2021-05-21,319.929993,315.809998,316.230011,319.290009,13600900,316.230011,1.62,0.7097371,5,21,5
2021-05-24,325.950012,318.029999,324.630005,318.209991,16445400,324.630005,1.62,0.7097371,5,24,5
2021-05-25,329.179993,324.799988,327.790009,327.079987,16437000,327.790009,1.62,0.7097371,5,25,5
2021-05-26,329.829987,325.820007,327.660004,328.350006,9686900,327.660004,1.62,0.7097371,5,26,5
2021-05-27,333.779999,326.76001,332.75,328,20477700,332.75,1.62,0.7097371,5,27,5
2021-05-28,332.869995,328.329987,328.730011,331,12037400,328.730011,1.62,0.7097371,5,28,5
2021-06-01,331.420013,326.640015,329.130005,330.149994,11765900,329.130005,1.52,0.7131137,5.4,1,6
2021-06-02,331.869995,327.119995,329.149994,330.380005,11654300,329.149994,1.52,0.7131137,5.4,2,6
2021-06-03,327.380005,323.480011,326.040009,325.779999,12610800,326.040009,1.52,0.7131137,5.4,3,6
2021-06-04,332.459991,325.179993,330.350006,325.899994,13289400,330.350006,1.52,0.7131137,5.4,4,6
2021-06-07,337.690002,328.929993,336.579987,329.480011,20136700,336.579987,1.52,0.7131137,5.4,7,6
2021-06-08,338.299988,332.23999,333.679993,336.700012,14580500,333.679993,1.52,0.7131137,5.4,8,6
2021-06-09,336.799988,330,330.25,335.73999,13727900,330.25,1.52,0.7131137,5.4,9,6
2021-06-10,333.940002,328.549988,332.459991,330.790009,13240200,332.459991,1.52,0.7131137,5.4,10,6
2021-06-11,332.829987,328.929993,331.26001,332.579987,13587900,331.26001,1.52,0.7131137,5.4,11,6
2021-06-14,336.820007,329.809998,336.769989,331.899994,12250800,336.769989,1.52,0.7131137,5.4,14,6
2021-06-15,339.920013,335.029999,336.75,336.98999,15795200,336.75,1.52,0.7131137,5.4,15,6
2021-06-16,337.549988,328.720001,331.079987,336.700012,17232200,331.079987,1.52,0.7131137,5.4,16,6
2021-06-17,337.980011,330.149994,336.51001,330.48999,17794100,336.51001,1.52,0.7131137,5.4,17,6
2021-06-18,336.149994,329,329.660004,334.529999,23039500,329.660004,1.52,0.7131137,5.4,18,6
2021-06-21,332.920013,327.649994,332.290009,331.089996,11337500,332.290009,1.52,0.7131137,5.4,21,6
2021-06-22,339.920013,332.600006,339.029999,332.690002,15345300,339.029999,1.52,0.7131137,5.4,22,6
2021-06-23,343.420013,338.200012,340.589996,339.350006,14817800,340.589996,1.52,0.7131137,5.4,23,6
2021-06-24,344.899994,341.790009,343.179993,341.850006,12329100,343.179993,1.52,0.7131137,5.4,24,6
2021-06-25,344.119995,339.679993,341.369995,342.589996,14594400,341.369995,1.52,0.7131137,5.4,25,6
2021-06-28,358.140015,341.769989,355.640015,342.459991,29156100,355.640015,1.52,0.7131137,5.4,28,6
2021-06-29,356.73999,349.049988,351.890015,356.269989,21417300,351.890015,1.52,0.7131137,5.4,29,6
2021-06-30,352.920013,347.170013,347.709991,352.170013,15107500,347.709991,1.52,0.7131137,5.4,30,6
2021-07-01,354.670013,346.5,354.390015,346.820007,17137000,354.390015,1.32,0.7242691,5.4,1,7
2021-07-02,356.440002,352.619995,354.700012,355.100006,11521300,354.700012,1.32,0.7242691,5.4,2,7
2021-07-06,358.790009,349.179993,352.779999,356.5,13488500,352.779999,1.32,0.7242691,5.4,6,7
2021-07-07,356.48999,350,350.48999,355.26001,14218900,350.48999,1.32,0.7242691,5.4,7,7
2021-07-08,348.329987,342.559998,345.649994,345.730011,14406500,345.649994,1.32,0.7242691,5.4,8,7
2021-07-09,350.709991,345.269989,350.420013,345.320007,13018700,350.420013,1.32,0.7242691,5.4,9,7
2021-07-12,354.190002,349.640015,353.160004,351.230011,10018600,353.160004,1.32,0.7242691,5.4,12,7
2021-07-13,358.48999,348.799988,352.089996,351.5,11456000,352.089996,1.32,0.7242691,5.4,13,7
2021-07-14,355.200012,346.730011,347.630005,354.559998,13894200,347.630005,1.32,0.7242691,5.4,14,7
2021-07-15,349.230011,340.220001,344.459991,349.230011,14781600,344.459991,1.32,0.7242691,5.4,15,7
2021-07-16,345.98999,340.140015,341.160004,344.910004,11026100,341.160004,1.32,0.7242691,5.4,16,7
2021-07-19,339.790009,334.540009,336.950012,337.570007,14372300,336.950012,1.32,0.7242691,5.4,19,7
2021-07-20,343.450012,334.5,341.660004,338.799988,11024300,341.660004,1.32,0.7242691,5.4,20,7
2021-07-21,346.519989,341.25,346.230011,341.5,9279700,346.230011,1.32,0.7242691,5.4,21,7
2021-07-22,351.540009,345.209991,351.190002,346.679993,12385400,351.190002,1.32,0.7242691,5.4,22,7
2021-07-23,375.329987,357.190002,369.790009,360.910004,33694300,369.790009,1.32,0.7242691,5.4,23,7
2021-07-26,374.440002,368.220001,372.459991,369.579987,14925200,372.459991,1.32,0.7242691,5.4,26,7
2021-07-27,373.149994,364.549988,367.809998,371.910004,15705400,367.809998,1.32,0.7242691,5.4,27,7
2021-07-28,377.549988,366.929993,373.279999,374.559998,29676900,373.279999,1.32,0.7242691,5.4,28,7
2021-07-29,365.519989,356.73999,358.320007,361,33413200,358.320007,1.32,0.7242691,5.4,29,7
2021-07-30,360.730011,352.940002,356.299988,354,15976200,356.299988,1.32,0.7242691,5.4,30,7
2021-08-02,359.399994,350.73999,351.950012,358.100006,13180400,351.950012,1.28,0.7248005,5.3,2,8
2021-08-03,353.769989,347.700012,351.23999,352.730011,12406100,351.23999,1.28,0.7248005,5.3,3,8
2021-08-04,360.480011,351.51001,358.920013,352.420013,14180600,358.920013,1.28,0.7248005,5.3,4,8
2021-08-05,363.899994,356.899994,362.970001,359.640015,10247200,362.970001,1.28,0.7248005,5.3,5,8
2021-08-06,365.149994,361.399994,363.51001,361.399994,8925000,363.51001,1.28,0.7248005,5.3,6,8
2021-08-09,365.779999,360.75,361.609985,363.76001,7798900,361.609985,1.28,0.7248005,5.3,9,8
2021-08-10,364.100006,359.040009,361.130005,361.829987,7469900,361.130005,1.28,0.7248005,5.3,10,8
2021-08-11,362.359985,357.809998,359.959991,362.100006,8400300,359.959991,1.28,0.7248005,5.3,11,8
2021-08-12,363,357.109985,362.649994,358.450012,7170700,362.649994,1.28,0.7248005,5.3,12,8
2021-08-13,364.660004,361.480011,363.179993,362.970001,7195700,363.179993,1.28,0.7248005,5.3,13,8
2021-08-16,366.950012,357.380005,366.559998,362.519989,11222100,366.559998,1.28,0.7248005,5.3,16,8
2021-08-17,364.670013,355.070007,358.450012,362.980011,12328700,358.450012,1.28,0.7248005,5.3,17,8
2021-08-18,359.859985,355.149994,355.450012,356.25,10042400,355.450012,1.28,0.7248005,5.3,18,8
2021-08-19,357.570007,351,355.119995,351.350006,12004500,355.119995,1.28,0.7248005,5.3,19,8
2021-08-20,359.98999,353.309998,359.369995,354.600006,8697700,359.369995,1.28,0.7248005,5.3,20,8
2021-08-23,365.690002,359.100006,363.350006,359.440002,10942000,363.350006,1.28,0.7248005,5.3,23,8
2021-08-24,367.959991,361.839996,365.51001,363.660004,9235100,365.51001,1.28,0.7248005,5.3,24,8
2021-08-25,370.859985,365.399994,368.390015,365.600006,9684500,368.390015,1.28,0.7248005,5.3,25,8
2021-08-26,369.440002,364.130005,364.380005,368.380005,7888700,364.380005,1.28,0.7248005,5.3,26,8
2021-08-27,373.73999,364.079987,372.630005,365.100006,11219100,372.630005,1.28,0.7248005,5.3,27,8
2021-08-30,381.48999,370.519989,380.660004,372.559998,13547300,380.660004,1.28,0.7248005,5.3,30,8
2021-08-31,382.76001,378.799988,379.380005,379.950012,12345400,379.380005,1.28,0.7248005,5.3,31,8
2021-09-01,384.329987,378.809998,382.049988,379.589996,11567200,382.049988,1.37,0.7282555,5.4,1,9
2021-09-02,381.75,374.059998,375.279999,381.5,14832900,375.279999,1.37,0.7282555,5.4,2,9
2021-09-03,377.160004,373.109985,376.26001,374.75,7509600,376.26001,1.37,0.7282555,5.4,3,9
2021-09-07,382.959991,373.149994,382.179993,375.880005,10793800,382.179993,1.37,0.7282555,5.4,7,9
2021-09-08,380.869995,374.790009,377.570007,380.160004,11067200,377.570007,1.37,0.7282555,5.4,8,9
2021-09-09,379.829987,376.570007,378,377.640015,9098900,378,1.37,0.7282555,5.4,9,9
2021-09-10,383.790009,378.26001,378.690002,381.359985,11549600,378.690002,1.37,0.7282555,5.4,10,9
2021-09-13,381.75,374.350006,376.51001,381.679993,13026300,376.51001,1.37,0.7282555,5.4,13,9
2021-09-14,378.589996,375.109985,376.529999,377.399994,8711600,376.529999,1.37,0.7282555,5.4,14,9
2021-09-15,377.559998,367.670013,373.920013,377,17940300,373.920013,1.37,0.7282555,5.4,15,9
2021-09-16,373.559998,369.709991,373.059998,372.790009,11934200,373.059998,1.37,0.7282555,5.4,16,9
2021-09-17,371.410004,361.589996,364.720001,371.410004,26299000,364.720001,1.37,0.7282555,5.4,17,9
2021-09-20,361.029999,349.799988,355.700012,359.299988,19822800,355.700012,1.37,0.7282555,5.4,20,9
2021-09-21,360.040009,355.190002,357.480011,358.5,11751900,357.480011,1.37,0.7282555,5.4,21,9
2021-09-22,349.839996,340.690002,343.209991,347.230011,43692900,343.209991,1.37,0.7282555,5.4,22,9
2021-09-23,349.670013,343,345.959991,345.359985,21806300,345.959991,1.37,0.7282555,5.4,23,9
2021-09-24,354.350006,342.369995,352.959991,343.23999,18801900,352.959991,1.37,0.7282555,5.4,24,9
2021-09-27,355.149994,347.079987,353.579987,349.809998,15205800,353.579987,1.37,0.7282555,5.4,27,9
2021-09-28,349.600006,338.920013,340.649994,347.970001,21710300,340.649994,1.37,0.7282555,5.4,28,9
2021-09-29,345.230011,338.880005,339.609985,343.149994,14452200,339.609985,1.37,0.7282555,5.4,29,9
2021-09-30,342.799988,338.149994,339.390015,340.450012,16547100,339.390015,1.37,0.7282555,5.4,30,9
2021-10-01,345.019989,338.640015,343.01001,341.609985,14905300,343.01001,1.58,0.7301762,6.2,1,10
2021-10-04,335.940002,322.700012,326.230011,335.529999,42885000,326.230011,1.58,0.7301762,6.2,4,10
2021-10-05,335.179993,326.160004,332.959991,328.579987,35377900,332.959991,1.58,0.7301762,6.2,5,10
2021-10-06,334.380005,325.799988,333.640015,329.73999,26443000,333.640015,1.58,0.7301762,6.2,6,10
