Date,High,Low,Close,Adj Close,Volume,Open,Interest,Currency,Inflation,Day,Month
2021-08-04,169.444,167.278,167.735992,167.735992,43678000,168.967499,1.28,0.7248005,5.3,4,8
2021-08-05,169.449997,167.046005,168.7995,168.7995,48670000,167.811005,1.28,0.7248005,5.3,5,8
2021-08-06,168.75,166.451996,167.246994,167.246994,52752000,168.75,1.28,0.7248005,5.3,6,8
2021-08-09,167.744003,166.425995,167.093506,167.093506,42964000,167.180496,1.28,0.7248005,5.3,9,8
2021-08-10,167.899994,165.75,166.033997,166.033997,48252000,167.250504,1.28,0.7248005,5.3,10,8
2021-08-11,166.884995,163.889496,164.605499,164.605499,58944000,166.572495,1.28,0.7248005,5.3,11,8
2021-08-12,165.725494,163.483505,165.175003,165.175003,46282000,164.5,1.28,0.7248005,5.3,12,8
2021-08-13,165.303497,164.149994,164.698502,164.698502,41134000,165.283493,1.28,0.7248005,5.3,13,8
2021-08-16,165,160.556503,164.949493,164.949493,66394000,164.149994,1.28,0.7248005,5.3,16,8
2021-08-17,164.024506,161.283997,162.098007,162.098007,67758000,163.875,1.28,0.7248005,5.3,17,8
2021-08-18,162.705002,160,160.061005,160.061005,56086000,162.099503,1.28,0.7248005,5.3,18,8
2021-08-19,161.649994,159.123001,159.387497,159.387497,75658000,159.701004,1.28,0.7248005,5.3,19,8
2021-08-20,160.390503,158.787994,159.997498,159.997498,67168000,160.193497,1.28,0.7248005,5.3,20,8
2021-08-23,164.044998,160.500504,163.293503,163.293503,65362000,160.595001,1.28,0.7248005,5.3,23,8
2021-08-24,165.774506,163.729004,165.289001,165.289001,51036000,164,1.28,0.7248005,5.3,24,8
2021-08-25,166.050003,164.307495,164.959,164.959,33606000,165.4935,1.28,0.7248005,5.3,25,8
2021-08-26,166.600006,164.800003,165.800003,165.800003,41976000,164.949997,1.28,0.7248005,5.3,26,8
2021-08-27,167.615997,165.6875,167.481506,167.481506,48048000,166.661499,1.28,0.7248005,5.3,27,8
2021-08-30,172.25,167.761002,171.078506,171.078506,63844000,167.871506,1.28,0.7248005,5.3,30,8
2021-08-31,173.628998,169.779495,173.539505,173.539505,87128000,171.240005,1.28,0.7248005,5.3,31,8
2021-09-01,176.350006,173.761993,173.949997,173.949997,72598000,174.820007,1.37,0.7282555,5.4,1,9
2021-09-02,175.598007,172.75,173.156006,173.156006,58474000,174.738007,1.37,0.7282555,5.4,2,9
2021-09-03,174.133499,171.822006,173.902496,173.902496,51514000,172.600006,1.37,0.7282555,5.4,3,9
2021-09-07,176.404495,173.847,175.464493,175.464493,54758000,173.899994,1.37,0.7282555,5.4,7,9
2021-09-08,177.281494,174.783493,176.274994,176.274994,61068000,175.582504,1.37,0.7282555,5.4,8,9
2021-09-09,177.499496,174.018494,174.207993,174.207993,54384000,176.300995,1.37,0.7282555,5.4,9,9
2021-09-10,175.422501,173.145493,173.457504,173.457504,47946000,175.091507,1.37,0.7282555,5.4,10,9
2021-09-13,174.897995,171.899994,172.858505,172.858505,51380000,174.139999,1.37,0.7282555,5.4,13,9
2021-09-14,174.3405,171.885498,172.5,172.5,38738000,173.777496,1.37,0.7282555,5.4,14,9
2021-09-15,174.270996,170.100494,173.789505,173.789505,59150000,172.126007,1.37,0.7282555,5.4,15,9
2021-09-16,174.627502,172.307007,174.412003,174.412003,51672000,172.998001,1.37,0.7282555,5.4,16,9
2021-09-17,174.870499,172.606506,173.126007,173.126007,92332000,174.420502,1.37,0.7282555,5.4,17,9
2021-09-20,170.949997,165.250504,167.786499,167.786499,93382000,169.800003,1.37,0.7282555,5.4,20,9
2021-09-21,168.985001,166.619507,167.181503,167.181503,55618000,168.75,1.37,0.7282555,5.4,21,9
2021-09-22,169.449997,167.052505,169.002502,169.002502,48228000,167.550003,1.37,0.7282555,5.4,22,9
2021-09-23,171.447998,169.002502,170.800003,170.800003,47588000,169.002502,1.37,0.7282555,5.4,23,9
2021-09-24,171.462997,169.669998,171.276001,171.276001,42324000,170.100494,1.37,0.7282555,5.4,24,9
2021-09-27,170.778503,166.980499,170.289993,170.289993,72690000,168.574997,1.37,0.7282555,5.4,27,9
2021-09-28,168.459503,164.505005,165.798004,165.798004,88616000,167.885498,1.37,0.7282555,5.4,28,9
2021-09-29,167.565002,164.893494,165.056,165.056,51246000,166.105499,1.37,0.7282555,5.4,29,9
2021-09-30,166.392502,163.699493,164.251999,164.251999,56848000,165.800003,1.37,0.7282555,5.4,30,9
2021-10-01,165.458496,162.796997,164.162994,164.162994,56712000,164.4505,1.58,0.7301762,6.2,1,10
2021-10-04,163.999496,158.8125,159.488998,159.488998,90462000,163.969498,1.58,0.7301762,6.2,4,10
2021-10-05,163.036499,160.123001,161.050003,161.050003,65384000,160.225006,1.58,0.7301762,6.2,5,10
2021-10-06,163.216995,159.931,163.100494,163.100494,50660000,160.676498,1.58,0.7301762,6.2,6,10
2021-10-07,166.287506,164.153,165.121506,165.121506,48182000,164.576996,1.58,0.7301762,6.2,7,10
2021-10-08,166.071503,164.410004,164.431,164.431,39964000,165.850006,1.58,0.7301762,6.2,8,10
2021-10-11,164.629501,161.904999,162.315002,162.315002,40684000,163.75,1.58,0.7301762,6.2,11,10
2021-10-12,163.376495,161.813995,162.366501,162.366501,36392000,162.850006,1.58,0.7301762,6.2,12,10
2021-10-13,164.419006,163.054504,164.214005,164.214005,48402000,163.485504,1.58,0.7301762,6.2,13,10
2021-10-14,165.630005,164.539001,164.992996,164.992996,42190000,165.122498,1.58,0.7301762,6.2,14,10
2021-10-15,170.520996,165.199997,170.451004,170.451004,103598000,165.570999,1.58,0.7301762,6.2,15,10
2021-10-18,172.458496,169.255005,172.337006,172.337006,63482000,169.417999,1.58,0.7301762,6.2,18,10
2021-10-19,172.734497,171.100006,172.207504,172.207504,47722000,171.714493,1.58,0.7301762,6.2,19,10
2021-10-20,173.143005,170.018494,170.753006,170.753006,42796000,172.632996,1.58,0.7301762,6.2,20,10
2021-10-21,172.014008,170.149994,171.750504,171.750504,37628000,170.712494,1.58,0.7301762,6.2,21,10
2021-10-22,171.492004,166.565002,166.777496,166.777496,62782000,171.050003,1.58,0.7301762,6.2,22,10
2021-10-25,167.389999,164.884995,166.018494,166.018494,44520000,166.75,1.58,0.7301762,6.2,25,10
2021-10-26,170.806,167.199005,168.803497,168.803497,53966000,167.475494,1.58,0.7301762,6.2,26,10
2021-10-27,171.850006,168.572495,169.624496,169.624496,54044000,169.399994,1.58,0.7301762,6.2,27,10
2021-10-28,173.949997,169.300003,172.328506,172.328506,114174000,170.104996,1.58,0.7301762,6.2,28,10
2021-10-29,168.740997,163.666,168.621506,168.621506,129722000,165.001007,1.58,0.7301762,6.2,29,10
2021-11-01,168.792999,164.600998,165.905502,165.905502,72178000,168.089996,1.56,0.7437059,6.8,1,11
2021-11-02,166.556,164.177505,165.637497,165.637497,52552000,165.750504,1.56,0.7437059,6.8,2,11
2021-11-03,169.746002,164.876007,169.199997,169.199997,67944000,165.449997,1.56,0.7437059,6.8,3,11
2021-11-04,174.931503,168.25,173.850006,173.850006,107060000,168.5,1.56,0.7437059,6.8,4,11
2021-11-05,178.3125,173.848999,175.949493,175.949493,99940000,173.850006,1.56,0.7437059,6.8,5,11
2021-11-08,178.949997,174.393005,174.449005,174.449005,61480000,176.162003,1.56,0.7437059,6.8,8,11
2021-11-09,179.688507,175.071503,178.811493,178.811493,85898000,175.762497,1.56,0.7437059,6.8,9,11
2021-11-10,180.272507,173.154495,174.102493,174.102493,80548000,178.193497,1.56,0.7437059,6.8,10,11
2021-11-11,177.162003,173.373505,173.625,173.625,45288000,175.649994,1.56,0.7437059,6.8,11,11
2021-11-12,177.036499,172.352493,176.257507,176.257507,53788000,174.25,1.56,0.7437059,6.8,12,11
2021-11-15,179.694,176.290497,177.283997,177.283997,58594000,176.850006,1.56,0.7437059,6.8,15,11
2021-11-16,178.824997,176.257507,177.035004,177.035004,44342000,176.949997,1.56,0.7437059,6.8,16,11
2021-11-17,179.362503,177.267502,177.449997,177.449997,51206000,178.235992,1.56,0.7437059,6.8,17,11
2021-11-18,185.210007,178.050003,184.802994,184.802994,114070000,178.317505,1.56,0.7437059,6.8,18,11
2021-11-19,188.107498,183.785995,183.828506,183.828506,98734000,185.634506,1.56,0.7437059,6.8,19,11
2021-11-22,185.673004,178.375,178.628494,178.628494,96844000,183.819,1.56,0.7437059,6.8,22,11
2021-11-23,181.052505,176.385498,179.001999,179.001999,73804000,179.251999,1.56,0.7437059,6.8,23,11
2021-11-24,180.682007,176.842499,179.020493,179.020493,46560000,178.133499,1.56,0.7437059,6.8,24,11
2021-11-26,181.675003,175.207504,175.227997,175.227997,59826000,180.104996,1.56,0.7437059,6.8,26,11
2021-11-29,179.800003,176.574997,178.078506,178.078506,65312000,177.382004,1.56,0.7437059,6.8,29,11
2021-11-30,179.288498,174.600494,175.3535,175.3535,80022000,178.175003,1.56,0.7437059,6.8,30,11
2021-12-01,177.994003,172.080002,172.186005,172.186005,74916000,177.25,1.47,0.7511087,7,1,12
2021-12-02,174.634995,171.1875,171.867996,171.867996,64726000,173,1.47,0.7511087,7,2,12
2021-12-03,173.4935,166.929993,169.489502,169.489502,80712000,172.75,1.47,0.7511087,7,3,12
2021-12-06,173.695496,166.934494,171.3685,171.3685,68860000,169.649994,1.47,0.7511087,7,6,12
2021-12-07,177.499496,173.334503,176.164505,176.164505,66410000,174.600006,1.47,0.7511087,7,7,12
2021-12-08,177.179993,174.750504,176.158005,176.158005,45254000,176.150497,1.47,0.7511087,7,8,12
2021-12-09,176.969498,174.139496,174.171005,174.171005,46062000,175.75,1.47,0.7511087,7,9,12
2021-12-10,175.927002,170.5,172.212006,172.212006,60690000,175.417007,1.47,0.7511087,7,10,12
2021-12-13,172.100006,169.130005,169.567505,169.567505,62170000,172,1.47,0.7511087,7,13,12
2021-12-14,169.498993,166.440002,169.091507,169.091507,55976000,167.550003,1.47,0.7511087,7,14,12
2021-12-15,173.600006,165.195007,173.315002,173.315002,75794000,168.598007,1.47,0.7511087,7,15,12
2021-12-16,174.166,168.160507,168.871002,168.871002,60876000,173.3685,1.47,0.7511087,7,16,12
2021-12-17,170.898499,165.613495,170.017502,170.017502,85542000,167.710495,1.47,0.7511087,7,17,12
2021-12-20,167.874496,165.600006,167.078995,167.078995,57372000,166.850006,1.47,0.7511087,7,20,12
2021-12-21,170.716507,165.647507,170.417007,170.417007,55956000,167.850494,1.47,0.7511087,7,21,12
2021-12-22,172.050003,168.500504,171.037003,171.037003,55036000,169.270004,1.47,0.7511087,7,22,12
2021-12-23,171.975006,170.149994,171.068497,171.068497,36788000,170.427994,1.47,0.7511087,7,23,12
2021-12-27,172.942993,169.2155,169.669495,169.669495,58688000,171.037003,1.47,0.7511087,7,27,12
2021-12-28,172.175995,169.135498,170.660995,170.660995,54638000,170.182495,1.47,0.7511087,7,28,12
2021-12-29,171.212006,168.600494,169.201004,169.201004,35754000,170.839996,1.47,0.7511087,7,29,12
2021-12-30,170.888,168.524002,168.644501,168.644501,37584000,169.699997,1.47,0.7511087,7,30,12
2021-12-31,169.350006,166.558502,166.716995,166.716995,47830000,168.955994,1.47,0.7511087,7,31,12
2022-01-03,170.703506,166.160507,170.404495,170.404495,63520000,167.550003,1.76,0.7376738,7.5,3,1
2022-01-04,171.399994,166.349503,167.522003,167.522003,70726000,170.438004,1.76,0.7376738,7.5,4,1
2022-01-05,167.126495,164.356995,164.356995,164.356995,64302000,166.882996,1.76,0.7376738,7.5,5,1
2022-01-06,164.800003,161.936996,163.253998,163.253998,51958000,163.4505,1.76,0.7376738,7.5,6,1
2022-01-07,165.2435,162.031006,162.554001,162.554001,46606000,163.839005,1.76,0.7376738,7.5,7,1
2022-01-10,161.661499,156.304504,161.485992,161.485992,87798000,160.585495,1.76,0.7376738,7.5,10,1
2022-01-11,166.350006,160.701508,165.362,165.362,62806000,161.5,1.76,0.7376738,7.5,11,1
2022-01-12,166.878006,164.417007,165.207001,165.207001,50030000,166.574997,1.76,0.7376738,7.5,12,1
2022-01-13,166.221497,161.091003,161.214005,161.214005,52188000,165.250504,1.76,0.7376738,7.5,13,1
2022-01-14,162.25,159.800507,162.138,162.138,45974000,160.149994,1.76,0.7376738,7.5,14,1
2022-01-18,159.734497,157.664505,158.917496,158.917496,67292000,159.104996,1.76,0.7376738,7.5,18,1
2022-01-19,159.25,156.25,156.298996,156.298996,53242000,158.761993,1.76,0.7376738,7.5,19,1
2022-01-20,158,151.350998,151.667496,151.667496,71974000,156.766006,1.76,0.7376738,7.5,20,1
2022-01-21,150.899994,142.070496,142.643005,142.643005,163972000,149.949997,1.76,0.7376738,7.5,21,1
2022-01-24,144.945007,135.352005,144.544006,144.544006,155624000,139,1.76,0.7376738,7.5,24,1
2022-01-25,143.600006,138.145004,139.985992,139.985992,90824000,142.242493,1.76,0.7376738,7.5,25,1
2022-01-26,145.184998,137.318497,138.872498,138.872498,95602000,144.75,1.76,0.7376738,7.5,26,1
2022-01-27,144.2435,139.350006,139.637497,139.637497,77516000,140.800003,1.76,0.7376738,7.5,27,1
2022-01-28,143.998001,137.929504,143.977997,143.977997,74392000,140.860504,1.76,0.7376738,7.5,28,1
2022-01-31,150.360504,144.300507,149.573502,149.573502,78308000,144.75,1.76,0.7376738,7.5,31,1
2022-02-01,151.707993,147.627502,151.193497,151.193497,59220000,150,1.93,0.7386975,7.9,1,2
2022-02-02,155.074997,148.863495,150.612503,150.612503,87330000,155.050507,1.93,0.7386975,7.9,2,2
2022-02-03,144.247498,138.332993,138.845505,138.845505,225532000,141.737503,1.93,0.7386975,7.9,3,2
2022-02-04,161.199997,150.608002,157.639496,157.639496,253456000,155.606506,1.93,0.7386975,7.9,4,2
2022-02-07,162.690994,157.25,157.935501,157.935501,102624000,158.520004,1.93,0.7386975,7.9,7,2
2022-02-08,161.792496,155.550507,161.413498,161.413498,76040000,156.750504,1.93,0.7386975,7.9,8,2
2022-02-09,163.834503,160.25,161.189499,161.189499,68786000,162.873505,1.93,0.7386975,7.9,9,2
2022-02-10,160.716507,157.75,159.003494,159.003494,68268000,158.350006,1.93,0.7386975,7.9,10,2
2022-02-11,159,152.733994,153.293503,153.293503,77100000,158.134506,1.93,0.7386975,7.9,11,2
2022-02-14,158.448502,151.649994,155.167007,155.167007,83230000,151.751007,1.93,0.7386975,7.9,14,2
2022-02-15,158.007004,154.637497,156.510498,156.510498,56440000,157.605499,1.93,0.7386975,7.9,15,2
2022-02-16,158.834,154.734497,158.100494,158.100494,52704000,155.790497,1.93,0.7386975,7.9,16,2
2022-02-17,160.348999,154.5,154.652496,154.652496,64032000,158.145996,1.93,0.7386975,7.9,17,2
2022-02-18,155.499496,150.893005,152.601501,152.601501,63604000,155.499496,1.93,0.7386975,7.9,18,2
2022-02-22,152.982498,148.485504,150.197495,150.197495,66128000,150.4785,1.93,0.7386975,7.9,22,2
2022-02-23,151.763,144.651001,144.826996,144.826996,64244000,151.650497,1.93,0.7386975,7.9,23,2
2022-02-24,151.748993,139.5,151.358002,151.358002,100786000,139.837494,1.93,0.7386975,7.9,24,2
2022-02-25,153.990005,149.213501,153.788498,153.788498,62396000,150.550003,1.93,0.7386975,7.9,25,2
2022-02-28,154.449997,150.850006,153.563004,153.563004,57684000,152.425003,1.93,0.7386975,7.9,28,2
2022-03-01,154.098999,149.977005,151.141998,151.141998,44874000,152.732498,2.13,0.7591213,8.5,1,3
2022-03-02,152.999496,148.75,152.052505,152.052505,47334000,150.848999,2.13,0.7591213,8.5,2,3
2022-03-03,153.929001,146.856003,147.898499,147.898499,65198000,153.531494,2.13,0.7591213,8.5,3,3
2022-03-04,147.850006,143.807007,145.641006,145.641006,60934000,147.158997,2.13,0.7591213,8.5,4,3
2022-03-07,146.094498,137.416504,137.453003,137.453003,86934000,145.443497,2.13,0.7591213,8.5,7,3
2022-03-08,140.699493,133.572495,136.014496,136.014496,91662000,136.683502,2.13,0.7591213,8.5,8,3
2022-03-09,140.25,136.828003,139.279007,139.279007,82656000,139.5,2.13,0.7591213,8.5,9,3
2022-03-10,148.6745,143.977997,146.817505,146.817505,135062000,145.684998,2.13,0.7591213,8.5,10,3
2022-03-11,149.675003,145.369003,145.524506,145.524506,68900000,149.574493,2.13,0.7591213,8.5,11,3
2022-03-14,147.449997,140.884003,141.852997,141.852997,74086000,145.981003,2.13,0.7591213,8.5,14,3
2022-03-15,147.985001,142,147.366501,147.366501,75584000,142.850006,2.13,0.7591213,8.5,15,3
2022-03-16,153.149994,147.3535,153.104004,153.104004,84958000,148.5,2.13,0.7591213,8.5,16,3
2022-03-17,157.498505,152.139999,157.238998,157.238998,72934000,152.640503,2.13,0.7591213,8.5,17,3
2022-03-18,161.593994,156.011002,161.250504,161.250504,102962000,156.813004,2.13,0.7591213,8.5,18,3
2022-03-21,163.084,159.552994,161.491501,161.491501,66538000,161.121002,2.13,0.7591213,8.5,21,3
2022-03-22,166.167007,161.699005,164.889008,164.889008,64086000,161.805496,2.13,0.7591213,8.5,22,3
2022-03-23,166.369995,162.686996,163.408005,163.408005,55812000,163.705002,2.13,0.7591213,8.5,23,3
2022-03-24,164.1185,160.050003,163.649506,163.649506,56798000,163.749496,2.13,0.7591213,8.5,24,3
2022-03-25,165.3685,162.25,164.773499,164.773499,49032000,164,2.13,0.7591213,8.5,25,3
2022-03-28,169.037506,164.899994,168.990494,168.990494,59854000,164.975006,2.13,0.7591213,8.5,28,3
2022-03-29,170.831497,167.8685,169.315002,169.315002,66154000,170.384003,2.13,0.7591213,8.5,29,3
2022-03-30,168.9505,165.5,166.300995,166.300995,56168000,168.509506,2.13,0.7591213,8.5,30,3
2022-03-31,166.494995,162.953506,162.997498,162.997498,59966000,166.445007,2.13,0.7591213,8.5,31,3
2022-04-01,165.826996,162.319504,163.559998,163.559998,57090000,164.149506,2.75,0.7737271,8.3,1,4
2022-04-04,168.394501,163.205505,168.346497,168.346497,49882000,164.125,2.75,0.7737271,8.3,4,4
2022-04-05,168.110504,163.266006,164.054993,164.054993,53728000,167.741501,2.75,0.7737271,8.3,5,4
2022-04-06,162.199997,157.254501,158.755997,158.755997,79056000,161.650497,2.75,0.7737271,8.3,6,4
2022-04-07,160.078995,154.511505,157.7845,157.7845,68136000,158.399994,2.75,0.7737271,8.3,7,4
2022-04-08,157.3685,154.231003,154.460495,154.460495,46002000,156.75,2.75,0.7737271,8.3,8,4
2022-04-11,154.136505,150.5345,151.121994,151.121994,52112000,152.712997,2.75,0.7737271,8.3,11,4
2022-04-12,155.098999,150.382996,150.787506,150.787506,55178000,153.692505,2.75,0.7737271,8.3,12,4
2022-04-13,156.024994,149.600006,155.541,155.541,53390000,150.018494,2.75,0.7737271,8.3,13,4
2022-04-14,155.897003,151.472,151.706497,151.706497,51598000,155.389999,2.75,0.7737271,8.3,14,4
2022-04-18,154.039505,150.250504,152.785004,152.785004,46514000,151.523499,2.75,0.7737271,8.3,18,4
2022-04-19,158.649002,151.550507,158.115494,158.115494,54926000,152.029495,2.75,0.7737271,8.3,19,4
2022-04-20,157.602493,153.6035,153.998001,153.998001,59630000,157.602493,2.75,0.7737271,8.3,20,4
2022-04-21,156.738007,147.589493,148.296005,148.296005,63970000,154.714005,2.75,0.7737271,8.3,21,4
2022-04-22,149.615005,143.697495,144.350006,144.350006,73078000,148.25,2.75,0.7737271,8.3,22,4
2022-04-25,146.221497,142.306503,146.074005,146.074005,61874000,144.022995,2.75,0.7737271,8.3,25,4
2022-04-26,144.856003,138.929504,139.391006,139.391006,77530000,144.800003,2.75,0.7737271,8.3,26,4
2022-04-27,141.948502,135.783493,138.167007,138.167007,71336000,140.191498,2.75,0.7737271,8.3,27,4
2022-04-28,145.9375,140.300003,144.596497,144.596497,117316000,142.177994,2.75,0.7737271,8.3,28,4
2022-04-29,130.761002,121.625,124.281502,124.281502,272662000,129.848999,2.75,0.7737271,8.3,29,4
2022-05-02,124.667999,118.375,124.5,124.5,148788000,122.401001,2.9,0.8034723,8.6,2,5
2022-05-03,126.220497,122.824997,124.253502,124.253502,79134000,124.053497,2.9,0.8034723,8.6,3,5
2022-05-04,126,119.182999,125.928497,125.928497,110746000,123.599998,2.9,0.8034723,8.6,4,5
2022-05-05,123.499001,115.072502,116.406998,116.406998,144392000,123,2.9,0.8034723,8.6,5,5
2022-05-06,119.050499,113.081497,114.772499,114.772499,124260000,114.849998,2.9,0.8034723,8.6,6,5
2022-05-09,114,107.957001,108.789001,108.789001,128124000,111.3125,2.9,0.8034723,8.6,9,5
2022-05-10,112.642502,107.170998,108.859001,108.859001,105434000,111.25,2.9,0.8034723,8.6,10,5
2022-05-11,110.155998,104.428497,105.372002,105.372002,109704000,108.1035,2.9,0.8034723,8.6,11,5
2022-05-12,110.780502,102.405502,106.930496,106.930496,132026000,102.75,2.9,0.8034723,8.6,12,5
2022-05-13,113.183998,107.800003,113.055,113.055,93684000,109.069,2.9,0.8034723,8.6,13,5
2022-05-16,113.9925,110.353996,110.810501,110.810501,74566000,113.099998,2.9,0.8034723,8.6,16,5
2022-05-17,115.800003,111.276497,115.3685,115.3685,76448000,113.275002,2.9,0.8034723,8.6,17,5
2022-05-18,112.852997,106.249001,107.112503,107.112503,108380000,111.439499,2.9,0.8034723,8.6,18,5
2022-05-19,110.033997,106.193001,107.319,107.319,88142000,106.280502,2.9,0.8034723,8.6,19,5
2022-05-20,109.898003,105.009499,107.591003,107.591003,99500000,109.568497,2.9,0.8034723,8.6,20,5
2022-05-23,108.819,103.949997,107.556999,107.556999,107798000,108.460999,2.9,0.8034723,8.6,23,5
2022-05-24,105.400002,101.260002,104.099998,104.099998,102934000,104.025002,2.9,0.8034723,8.6,24,5
2022-05-25,108.175003,103.650002,106.775002,106.775002,93120000,103.655502,2.9,0.8034723,8.6,25,5
2022-05-26,112.665497,107.453499,111.077499,111.077499,93002000,107.970001,2.9,0.8034723,8.6,26,5
2022-05-27,115.186996,112.627998,115.1465,115.1465,93660000,113.550003,2.9,0.8034723,8.6,27,5
2022-05-31,121.994499,115.675003,120.209503,120.209503,144634000,116.279999,2.9,0.8034723,8.6,31,5
2022-06-01,125.179001,120.622498,121.683998,121.683998,127528000,122.255997,3.14,0.8120432,9.1,1,6
2022-06-02,125.610001,120.044998,125.511002,125.511002,100560000,121.683998,3.14,0.8120432,9.1,2,6
2022-06-03,124.400002,121.046501,122.349998,122.349998,97604000,124.199997,3.14,0.8120432,9.1,3,6
2022-06-06,128.990005,123.809998,124.790001,124.790001,135269000,125.25,3.14,0.8120432,9.1,6,6
2022-06-07,124.099998,120.629997,123,123,85156700,122.010002,3.14,0.8120432,9.1,7,6
2022-06-08,123.75,120.75,121.18,121.18,64926600,122.610001,3.14,0.8120432,9.1,8,6
2022-06-09,121.300003,116.099998,116.150002,116.150002,67029800,119.989998,3.14,0.8120432,9.1,9,6
2022-06-10,114.5,109.050003,109.650002,109.650002,87266000,113.419998,3.14,0.8120432,9.1,10,6
2022-06-13,106.540001,101.860001,103.669998,103.669998,99277700,104.190002,3.14,0.8120432,9.1,13,6
2022-06-14,104.879997,101.43,102.309998,102.309998,69728800,104.190002,3.14,0.8120432,9.1,14,6
2022-06-15,109.059998,103.529999,107.669998,107.669998,85011100,103.860001,3.14,0.8120432,9.1,15,6
2022-06-16,104.580002,102.010002,103.660004,103.660004,82186300,104.470001,3.14,0.8120432,9.1,16,6
2022-06-17,106.980003,102.510002,106.220001,106.220001,99772100,102.800003,3.14,0.8120432,9.1,17,6
2022-06-21,111.629997,103.559998,108.68,108.68,70901200,108.199997,3.14,0.8120432,9.1,21,6
2022-06-22,112.129997,107.019997,108.949997,108.949997,60040100,107.43,3.14,0.8120432,9.1,22,6
2022-06-23,113,107.93,112.440002,112.440002,64345300,110.389999,3.14,0.8120432,9.1,23,6
2022-06-24,116.709999,111.43,116.459999,116.459999,69867600,112.379997,3.14,0.8120432,9.1,24,6
2022-06-27,117.980003,112.699997,113.220001,113.220001,62133200,117.089996,3.14,0.8120432,9.1,27,6
2022-06-28,114.849998,107.040001,107.400002,107.400002,74942900,113.5,3.14,0.8120432,9.1,28,6
2022-06-29,110.989998,106.910004,108.919998,108.919998,66375300,107.379997,3.14,0.8120432,9.1,29,6
2022-06-30,108.18,102.519997,106.209999,106.209999,97679400,108.110001,3.14,0.8120432,9.1,30,6
2022-07-01,109.75,105.849998,109.559998,109.559998,73021200,106.290001,2.9,0.8340634,8.5,1,7
2022-07-05,114.080002,106.32,113.5,113.5,76583700,107.599998,2.9,0.8340634,8.5,5,7
2022-07-06,115.480003,112.010002,114.330002,114.330002,66958900,113.209999,2.9,0.8340634,8.5,6,7
2022-07-07,116.989998,113.489998,116.330002,116.330002,57872300,113.849998,2.9,0.8340634,8.5,7,7
2022-07-08,116.580002,113.690002,115.540001,115.540001,45719700,114.599998,2.9,0.8340634,8.5,8,7
2022-07-11,114.300003,110.870003,111.75,111.75,53487600,114.080002,2.9,0.8340634,8.5,11,7
2022-07-12,113.230003,108.339996,109.220001,109.220001,54280300,112.160004,2.9,0.8340634,8.5,12,7
2022-07-13,111.779999,106.010002,110.400002,110.400002,61353800,107.029999,2.9,0.8340634,8.5,13,7
2022-07-14,111.18,107.580002,110.629997,110.629997,51163100,110.239998,2.9,0.8340634,8.5,14,7
2022-07-15,115.589996,111.589996,113.550003,113.550003,84317800,112.5,2.9,0.8340634,8.5,15,7
2022-07-18,117.239998,113.150002,113.760002,113.760002,59115400,115,2.9,0.8340634,8.5,18,7
2022-07-19,118.949997,114.029999,118.209999,118.209999,60990000,115.699997,2.9,0.8340634,8.5,19,7
2022-07-20,123.480003,118.32,122.769997,122.769997,71268300,118.620003,2.9,0.8340634,8.5,20,7
2022-07-21,124.849998,121.260002,124.629997,124.629997,60239900,123.199997,2.9,0.8340634,8.5,21,7
2022-07-22,125.5,121.349998,122.419998,122.419998,51463800,125.010002,2.9,0.8340634,8.5,22,7
2022-07-25,123.639999,120.029999,121.139999,121.139999,50221300,122.699997,2.9,0.8340634,8.5,25,7
2022-07-26,118.150002,114.529999,114.809998,114.809998,67075100,115.790001,2.9,0.8340634,8.5,26,7
2022-07-27,121.900002,117.160004,120.970001,120.970001,61582000,117.309998,2.9,0.8340634,8.5,27,7
2022-07-28,122.839996,118.080002,122.279999,122.279999,82245500,121.57,2.9,0.8340634,8.5,28,7
2022-07-29,137.649994,132.410004,134.949997,134.949997,148892900,134.899994,2.9,0.8340634,8.5,29,7
2022-08-01,138.830002,133.509995,135.389999,135.389999,76846900,134.960007,2.9,0.8345848,8.3,1,8
2022-08-02,137.440002,134.089996,134.160004,134.160004,61922400,134.720001,2.9,0.8345848,8.3,2,8
2022-08-03,140.490005,136.050003,139.520004,139.520004,71827800,136.210007,2.9,0.8345848,8.3,3,8
2022-08-04,143.559998,139.550003,142.570007,142.570007,70585000,140.580002,2.9,0.8345848,8.3,4,8
2022-08-05,142.860001,139.600006,140.800003,140.800003,50686900,140.100006,2.9,0.8345848,8.3,5,8
2022-08-08,144.229996,138.289993,139.410004,139.410004,52229000,142.050003,2.9,0.8345848,8.3,8,8
2022-08-09,138.949997,136.210007,137.830002,137.830002,40434700,138.050003,2.9,0.8345848,8.3,9,8
2022-08-10,144.600006,141.009995,142.690002,142.690002,54773800,142.899994,2.9,0.8345848,8.3,10,8
2022-08-11,144.490005,139.759995,140.639999,140.639999,44867300,143.860001,2.9,0.8345848,8.3,11,8
2022-08-12,143.570007,140.119995,143.550003,143.550003,47643500,142.050003,2.9,0.8345848,8.3,12,8
2022-08-15,143.759995,141.490005,143.179993,143.179993,39014600,142.800003,2.9,0.8345848,8.3,15,8
2022-08-16,146.570007,142,144.779999,144.779999,59102900,143.910004,2.9,0.8345848,8.3,16,8
2022-08-17,143.380005,140.779999,142.100006,142.100006,48149800,142.690002,2.9,0.8345848,8.3,17,8
